700.00,3.032
700.50,3.032
701.00,3.028
701.50,3.020
702.00,3.017
702.50,3.011
703.00,3.004
703.50,3.000
704.00,3.002
704.50,3.001
705.00,3.002
705.50,2.998
706.00,2.998
706.50,2.990
707.00,2.988
707.50,2.983
708.00,2.981
708.50,2.980
709.00,2.978
709.50,2.978
710.00,2.974
710.50,2.969
711.00,2.966
711.50,2.966
712.00,2.966
712.50,2.965
713.00,2.961
713.50,2.961
714.00,2.963
714.50,2.962
715.00,2.962
715.50,2.959
716.00,2.957
716.50,2.953
717.00,2.951
717.50,2.952
718.00,2.948
718.50,2.949
719.00,2.944
719.50,2.947
720.00,2.955
720.50,2.967
721.00,2.977
721.50,2.981
722.00,2.985
722.50,2.985
723.00,2.979
723.50,2.975
724.00,2.973
724.50,2.969
725.00,2.971
725.50,2.973
726.00,2.976
726.50,2.977
727.00,2.974
727.50,2.972
728.00,2.972
728.50,2.974
729.00,2.973
729.50,2.977
730.00,2.978
730.50,2.985
731.00,2.976
731.50,2.976
732.00,2.973
732.50,2.980
733.00,2.983
733.50,2.981
734.00,2.986
734.50,2.986
735.00,2.990
735.50,2.985
736.00,2.986
736.50,2.985
737.00,2.994
737.50,2.991
738.00,2.991
738.50,2.990
739.00,2.991
739.50,2.991
740.00,2.990
740.50,3.000
741.00,3.004
741.50,3.009
742.00,3.005
742.50,3.008
743.00,3.011
743.50,3.013
744.00,3.017
744.50,3.018
745.00,3.023
745.50,3.026
746.00,3.029
746.50,3.031
747.00,3.027
747.50,3.031
748.00,3.032
748.50,3.038
749.00,3.038
749.50,3.037
750.00,3.040
750.50,3.036
751.00,3.039
751.50,3.039
752.00,3.041
752.50,3.045
753.00,3.040
753.50,3.046
754.00,3.044
754.50,3.047
755.00,3.046
755.50,3.047
756.00,3.051
756.50,3.055
757.00,3.055
757.50,3.053
758.00,3.048
758.50,3.045
759.00,3.046
759.50,3.049
760.00,3.058
760.50,3.053
761.00,3.052
761.50,3.048
762.00,3.043
762.50,3.042
763.00,3.032
763.50,3.035
764.00,3.034
764.50,3.040
765.00,3.040
765.50,3.037
766.00,3.031
766.50,3.030
767.00,3.025
767.50,3.022
768.00,3.018
768.50,3.019
769.00,3.015
769.50,3.009
770.00,3.004
770.50,3.002
771.00,3.001
771.50,2.995
772.00,2.992
772.50,2.993
773.00,2.993
773.50,2.987
774.00,2.976
774.50,2.971
775.00,2.967
775.50,2.968
776.00,2.964
776.50,2.961
777.00,2.962
777.50,2.963
778.00,2.960
778.50,2.959
779.00,2.956
779.50,2.952
780.00,2.941
780.50,2.933
781.00,2.931
781.50,2.930
782.00,2.927
782.50,2.925
783.00,2.921
783.50,2.923
784.00,2.918
784.50,2.921
785.00,2.911
785.50,2.911
786.00,2.901
786.50,2.899
787.00,2.900
787.50,2.898
788.00,2.899
788.50,2.888
789.00,2.893
789.50,2.887
790.00,2.889
790.50,2.881
791.00,2.879
791.50,2.877
792.00,2.877
792.50,2.873
793.00,2.872
793.50,2.864
794.00,2.865
794.50,2.864
795.00,2.866
795.50,2.865
796.00,2.861
796.50,2.866
797.00,2.863
797.50,2.860
798.00,2.852
798.50,2.853
799.00,2.855
799.50,2.857
800.00,2.852
800.50,2.853
801.00,2.852
801.50,2.852
802.00,2.849
802.50,2.847
803.00,2.846
803.50,2.845
804.00,2.846
804.50,2.848
805.00,2.848
805.50,2.848
806.00,2.845
806.50,2.841
807.00,2.836
807.50,2.835
808.00,2.835
808.50,2.835
809.00,2.830
809.50,2.832
810.00,2.832
810.50,2.835
811.00,2.833
811.50,2.831
812.00,2.831
812.50,2.828
813.00,2.828
813.50,2.827
814.00,2.829
814.50,2.832
815.00,2.830
815.50,2.834
816.00,2.826
816.50,2.826
817.00,2.819
817.50,2.822
818.00,2.818
818.50,2.820
819.00,2.818
819.50,2.820
820.00,2.820
820.50,2.819
821.00,2.820
821.50,2.822
822.00,2.825
822.50,2.827
823.00,2.827
823.50,2.827
824.00,2.826
824.50,2.824
825.00,2.822
825.50,2.819
826.00,2.819
826.50,2.820
827.00,2.821
827.50,2.822
828.00,2.823
828.50,2.827
829.00,2.827
829.50,2.825
830.00,2.850
830.50,2.948
831.00,2.990
831.50,3.039
832.00,3.023
832.50,3.038
833.00,3.014
833.50,2.943
834.00,2.924
834.50,2.889
835.00,2.936
835.50,2.951
836.00,2.997
836.50,2.988
837.00,3.000
837.50,2.956
838.00,2.942
838.50,2.941
839.00,2.958
839.50,2.953
840.00,2.948
840.50,2.960
841.00,2.939
841.50,2.928
842.00,2.934
842.50,2.978
843.00,3.026
843.50,3.049
844.00,3.061
844.50,3.019
845.00,3.006
845.50,3.029
846.00,3.036
846.50,3.044
847.00,2.982
847.50,2.990
