700.00,0.658
700.50,0.653
701.00,0.647
701.50,0.642
702.00,0.636
702.50,0.631
703.00,0.626
703.50,0.621
704.00,0.616
704.50,0.611
705.00,0.606
705.50,0.602
706.00,0.597
706.50,0.594
707.00,0.589
707.50,0.585
708.00,0.580
708.50,0.576
709.00,0.572
709.50,0.569
710.00,0.565
710.50,0.561
711.00,0.558
711.50,0.554
712.00,0.551
712.50,0.548
713.00,0.544
713.50,0.541
714.00,0.538
714.50,0.535
715.00,0.532
715.50,0.528
716.00,0.525
716.50,0.522
717.00,0.519
717.50,0.517
718.00,0.514
718.50,0.511
719.00,0.508
719.50,0.505
720.00,0.503
720.50,0.502
721.00,0.501
721.50,0.498
722.00,0.495
722.50,0.493
723.00,0.491
723.50,0.489
724.00,0.488
724.50,0.486
725.00,0.483
725.50,0.481
726.00,0.479
726.50,0.477
727.00,0.475
727.50,0.473
728.00,0.472
728.50,0.470
729.00,0.469
729.50,0.466
730.00,0.465
730.50,0.463
731.00,0.462
731.50,0.460
732.00,0.459
732.50,0.457
733.00,0.456
733.50,0.454
734.00,0.453
734.50,0.451
735.00,0.450
735.50,0.449
736.00,0.448
736.50,0.446
737.00,0.445
737.50,0.443
738.00,0.442
738.50,0.441
739.00,0.440
739.50,0.439
740.00,0.438
740.50,0.437
741.00,0.436
741.50,0.435
742.00,0.434
742.50,0.433
743.00,0.432
743.50,0.430
744.00,0.430
744.50,0.429
745.00,0.429
745.50,0.427
746.00,0.427
746.50,0.426
747.00,0.425
747.50,0.424
748.00,0.424
748.50,0.423
749.00,0.422
749.50,0.422
750.00,0.421
750.50,0.421
751.00,0.420
751.50,0.419
752.00,0.419
752.50,0.418
753.00,0.418
753.50,0.418
754.00,0.417
754.50,0.416
755.00,0.416
755.50,0.415
756.00,0.415
756.50,0.415
757.00,0.414
757.50,0.413
758.00,0.413
758.50,0.412
759.00,0.412
759.50,0.412
760.00,0.412
760.50,0.412
761.00,0.412
761.50,0.411
762.00,0.411
762.50,0.411
763.00,0.411
763.50,0.411
764.00,0.411
764.50,0.411
765.00,0.411
765.50,0.411
766.00,0.411
766.50,0.410
767.00,0.410
767.50,0.410
768.00,0.410
768.50,0.410
769.00,0.410
769.50,0.410
770.00,0.410
770.50,0.410
771.00,0.410
771.50,0.410
772.00,0.410
772.50,0.410
773.00,0.410
773.50,0.410
774.00,0.411
774.50,0.411
775.00,0.411
775.50,0.411
776.00,0.411
776.50,0.411
777.00,0.411
777.50,0.412
778.00,0.412
778.50,0.412
779.00,0.413
779.50,0.413
780.00,0.413
780.50,0.413
781.00,0.413
781.50,0.414
782.00,0.414
782.50,0.414
783.00,0.415
783.50,0.415
784.00,0.416
784.50,0.416
785.00,0.416
785.50,0.417
786.00,0.418
786.50,0.418
787.00,0.419
787.50,0.419
788.00,0.419
788.50,0.420
789.00,0.420
789.50,0.421
790.00,0.421
790.50,0.422
791.00,0.422
791.50,0.423
792.00,0.423
792.50,0.424
793.00,0.425
793.50,0.425
794.00,0.426
794.50,0.426
795.00,0.427
795.50,0.427
796.00,0.428
796.50,0.429
797.00,0.430
797.50,0.430
798.00,0.431
798.50,0.431
799.00,0.432
799.50,0.433
800.00,0.434
800.50,0.434
801.00,0.435
801.50,0.436
802.00,0.436
802.50,0.437
803.00,0.438
803.50,0.439
804.00,0.440
804.50,0.441
805.00,0.441
805.50,0.442
806.00,0.443
806.50,0.445
807.00,0.446
807.50,0.447
808.00,0.447
808.50,0.449
809.00,0.449
809.50,0.451
810.00,0.451
810.50,0.452
811.00,0.453
811.50,0.454
812.00,0.455
812.50,0.457
813.00,0.458
813.50,0.459
814.00,0.459
814.50,0.460
815.00,0.461
815.50,0.463
816.00,0.464
816.50,0.464
817.00,0.465
817.50,0.466
818.00,0.467
818.50,0.468
819.00,0.470
819.50,0.471
820.00,0.473
820.50,0.473
821.00,0.474
821.50,0.475
822.00,0.477
822.50,0.478
823.00,0.480
823.50,0.481
824.00,0.482
824.50,0.483
825.00,0.484
825.50,0.485
826.00,0.486
826.50,0.487
827.00,0.489
827.50,0.491
828.00,0.492
828.50,0.493
829.00,0.494
829.50,0.496
830.00,0.498
830.50,0.502
831.00,0.504
831.50,0.506
832.00,0.508
832.50,0.509
833.00,0.510
833.50,0.512
834.00,0.513
834.50,0.514
835.00,0.516
835.50,0.517
836.00,0.519
836.50,0.520
837.00,0.522
837.50,0.524
838.00,0.525
838.50,0.527
839.00,0.529
839.50,0.531
840.00,0.531
840.50,0.533
841.00,0.535
841.50,0.536
842.00,0.538
842.50,0.539
843.00,0.541
843.50,0.543
844.00,0.545
844.50,0.547
845.00,0.548
845.50,0.550
846.00,0.552
846.50,0.553
847.00,0.555
847.50,0.557
848.00,0.558
848.50,0.559
849.00,0.561
849.50,0.564
850.00,0.566
850.50,0.567
851.00,0.569
851.50,0.571
852.00,0.573
852.50,0.575
853.00,0.577
853.50,0.579
854.00,0.580
854.50,0.582
855.00,0.584
855.50,0.586
856.00,0.588
856.50,0.589
857.00,0.591
857.50,0.593
858.00,0.595
858.50,0.597
859.00,0.599
859.50,0.601
860.00,0.603
860.50,0.604
861.00,0.606
861.50,0.608
862.00,0.610
862.50,0.611
863.00,0.614
863.50,0.616
864.00,0.619
864.50,0.620
865.00,0.623
865.50,0.625
866.00,0.627
866.50,0.629
867.00,0.631
867.50,0.633
868.00,0.634
868.50,0.636
869.00,0.638
869.50,0.640
870.00,0.642
870.50,0.645
871.00,0.646
871.50,0.649
872.00,0.651
872.50,0.653
873.00,0.655
873.50,0.657
874.00,0.660
874.50,0.662
875.00,0.664
875.50,0.666
876.00,0.670
876.50,0.672
877.00,0.670
877.50,0.671
878.00,0.672
878.50,0.678
879.00,0.679
879.50,0.681
880.00,0.683
880.50,0.686
881.00,0.688
881.50,0.689
882.00,0.691
882.50,0.693
883.00,0.696
883.50,0.698
884.00,0.700
884.50,0.702
885.00,0.704
885.50,0.706
886.00,0.707
886.50,0.709
887.00,0.712
887.50,0.714
888.00,0.715
888.50,0.717
889.00,0.719
889.50,0.721
890.00,0.723
890.50,0.725
891.00,0.727
891.50,0.728
892.00,0.730
892.50,0.732
893.00,0.733
893.50,0.736
894.00,0.738
894.50,0.739
895.00,0.741
895.50,0.742
896.00,0.745
896.50,0.746
897.00,0.748
897.50,0.749
898.00,0.751
898.50,0.753
899.00,0.754
899.50,0.755
900.00,0.757
900.50,0.759
901.00,0.761
901.50,0.763
902.00,0.764
902.50,0.765
903.00,0.767
903.50,0.769
904.00,0.771
904.50,0.773
905.00,0.775
905.50,0.776
906.00,0.777
906.50,0.779
907.00,0.780
907.50,0.782
908.00,0.784
908.50,0.786
909.00,0.787
909.50,0.789
910.00,0.790
910.50,0.791
911.00,0.793
911.50,0.795
912.00,0.797
912.50,0.798
913.00,0.799
913.50,0.800
914.00,0.802
914.50,0.804
915.00,0.805
915.50,0.806
916.00,0.808
916.50,0.809
917.00,0.810
917.50,0.812
918.00,0.813
918.50,0.815
919.00,0.816
919.50,0.817
920.00,0.818
920.50,0.819
921.00,0.822
921.50,0.823
922.00,0.824
922.50,0.824
923.00,0.825
923.50,0.827
924.00,0.828
924.50,0.829
925.00,0.830
925.50,0.831
926.00,0.832
926.50,0.833
927.00,0.834
927.50,0.835
928.00,0.836
928.50,0.837
929.00,0.838
929.50,0.839
930.00,0.839
930.50,0.840
931.00,0.843
931.50,0.844
932.00,0.845
932.50,0.844
933.00,0.844
933.50,0.845
934.00,0.848
934.50,0.849
935.00,0.850
935.50,0.848
936.00,0.849
936.50,0.850
937.00,0.851
937.50,0.851
938.00,0.852
938.50,0.853
939.00,0.853
939.50,0.854
940.00,0.854
940.50,0.855
941.00,0.856
941.50,0.856
942.00,0.856
942.50,0.857
943.00,0.857
943.50,0.857
944.00,0.858
944.50,0.858
945.00,0.859
945.50,0.859
946.00,0.859
946.50,0.860
947.00,0.860
947.50,0.860
948.00,0.860
948.50,0.860
949.00,0.861
949.50,0.861
950.00,0.862
950.50,0.862
951.00,0.861
951.50,0.861
952.00,0.861
952.50,0.862
953.00,0.862
953.50,0.862
954.00,0.862
954.50,0.862
955.00,0.862
955.50,0.862
956.00,0.861
956.50,0.861
957.00,0.861
957.50,0.861
958.00,0.861
958.50,0.860
959.00,0.860
959.50,0.860
960.00,0.860
960.50,0.859
961.00,0.859
961.50,0.858
962.00,0.858
962.50,0.857
963.00,0.857
963.50,0.856
964.00,0.856
964.50,0.856
965.00,0.855
965.50,0.854
966.00,0.854
966.50,0.852
967.00,0.851
967.50,0.850
968.00,0.851
968.50,0.850
969.00,0.850
969.50,0.848
970.00,0.848
970.50,0.847
971.00,0.846
971.50,0.845
972.00,0.844
972.50,0.843
973.00,0.842
973.50,0.841
974.00,0.840
974.50,0.839
975.00,0.838
975.50,0.837
976.00,0.836
976.50,0.835
977.00,0.834
977.50,0.833
978.00,0.832
978.50,0.830
979.00,0.829
979.50,0.828
980.00,0.826
980.50,0.825
981.00,0.824
981.50,0.823
982.00,0.821
982.50,0.820
983.00,0.818
983.50,0.817
984.00,0.815
984.50,0.814
985.00,0.813
985.50,0.811
986.00,0.810
986.50,0.808
987.00,0.807
987.50,0.805
988.00,0.803
988.50,0.802
989.00,0.800
989.50,0.799
990.00,0.797
990.50,0.796
991.00,0.794
991.50,0.792
992.00,0.791
992.50,0.790
993.00,0.788
993.50,0.786
994.00,0.783
994.50,0.781
995.00,0.779
995.50,0.778
996.00,0.776
996.50,0.774
997.00,0.772
997.50,0.770
998.00,0.768
998.50,0.767
999.00,0.765
999.50,0.762
1000.00,0.761
1000.50,0.761
1001.00,0.758
1001.50,0.756
1002.00,0.752
1002.50,0.751
1003.00,0.749
1003.50,0.747
1004.00,0.745
1004.50,0.743
1005.00,0.741
